id,name,breed,pid
872,Milo,Sphynx,872
873,Cookie,Borzoi,873
874,Milo,Suphalak,874
875,Bella,Brazilian Shorthair,875
876,Felix,Dwarf cat or Dwelf,876
877,Baby,Blenheim Spaniel,877
878,Sam,Russian Blue,878
879,Bella,Javanese,879
880,Bailey,Miniature Schnauzer,880
881,Poppy,Peterbald,881
882,Missy,Ocicat,882
883,Millie,Burmese,883
884,Bella,Colorpoint Shorthair,884
885,Tiger,Turkish Angora,885
886,Milo,Cheetoh,886
887,Simba,American Curl,887
888,Rex,Yorkshire Terrier,888
889,Coco,Ragdoll,889
890,Teddy,Westhighland Terrier,890
891,Milo,Oriental Bicolor,891
892,Jasper,Sokoke,892
893,Bo,Bull Mastiff,893
894,Roxy,Groenendael,894
895,Sooty,Somali,895
896,Lily,American Shorthair,896
897,Lexi,African,897
898,Bruno,Stbernard,898
899,Peanut,Irish Spaniel,899
900,Marley,Pembroke,900
901,Cookie,American Terrier,901
902,Diesel,Australian Terrier,902
903,Charlie,Exotic Shorthair,903
904,Smudge,Foldex Cat,904
905,Max,American Curl,905
906,Daisy,Sphynx,906
907,Bella,Ragdoll,907
908,Baxter,Germanshepherd,908
909,Oscar,English Sheepdog,909
910,Lily,PerFold Cat (Experimental Breed - WCF),910
911,Oliver,Ragdoll,911
912,Sooty,Singapura,912
913,Molly,German Rex,913
914,Bandit,English Sheepdog,914
915,Daisy,Persian (Traditional Persian Cat),915
916,Shadow,Maine Coon,916
917,Bella,Arabian Mau,917
918,Max,Siamese,918
919,Bella,Lhasa,919
920,Smudge,British Semipi-longhair,920
921,Lucy,Oriental Longhair,921
922,Sassy,Wheaten Terrier,922
923,Coco,Aegean,923
924,Charlie,California Spangled,924
925,Tiger,Highlander,925
926,Cocoa,Fox Terrier,926
927,Lucky,Mekong Bobtail,927
928,Murphy,Boxer,928
929,Sandy,Chihuahua,929
930,Jack,Germanshepherd,930
931,Max,Bombay,931
932,Oliver,Manx,932
933,Belle,Beagle,933
934,Felix,Singapura,934
935,Lady,Otterhound,935
936,Ginger,Beagle,936
937,Mia,Shihtzu,937
938,Daisy,Foldex Cat,938
939,Sasha,Bull Mastiff,939
940,Chance,Clumber,940
941,Toby,Papillon,941
942,Jake,Kuvasz,942
943,Tucker,Bluetick,943
944,Bruno,Groenendael,944
945,Lily,Newfoundland,945
946,Ruby,Irish Terrier,946
947,Lucy,Burmilla,947
948,Cookie,Wheaten Terrier,948
949,Chance,Tibetan Mastiff,949
950,Milo,Manx,950
951,Dixie,Fox Terrier,951
952,Lily,Chausie,952
953,Alfie,Burmilla,953
954,Misty,Asian,954
955,Smokey,Ragdoll,955
956,Chloe,Irish Setter,956
957,Chance,Chow,957
958,Cody,Sussex Spaniel,958
959,Rosie,Walker Hound,959
960,Misty,Japanese Bobtail,960
961,Smudge,American Shorthair,961
962,Molly,Javanese,962
963,Misty,Fox Terrier,963
964,Toby,Cairn,964
965,Jack,American Terrier,965
966,Pepper,Silky Terrier,966
967,Bella,Patterdale Terrier,967
968,Abby,Lhasa,968
969,Missy,Sussex Spaniel,969
970,Bella,Ukrainian Levkoy,970
971,Scooter,Saluki,971
972,Molly,Sokoke,972
973,Molly,Brittany Spaniel,973
974,Daisy,Minskin,974
975,Lucky,Chesapeake Retriever,975
976,Oliver,Savannah,976
977,Cooper,Vizsla,977
978,Daisy,Irish Spaniel,978
979,Sooty,Egyptian Mau,979
980,Baxter,Scottish Terrier,980
981,Smudge,British Semipi-longhair,981
982,Chloe,American Bobtail,982
983,Sophie,Border Collie,983
984,Shadow,European Shorthair,984
985,Smokey,American Shorthair,985
986,Poppy,American Shorthair,986
987,Coco,Munchkin,987
988,Angel,Nebelung,988
989,Smokey,LaPerm,989
990,Sassy,Bouvier,990
991,Duke,Standard Poodle,991
992,Scooter,Rhodesian Ridgeback,992
993,Max,Great Dane,993
994,Lucky,Ragamuffin,994
995,Angel,Siberian,995
996,Patches,Cocker Spaniel,996
997,Roxy,Great Dane,997
998,Belle,Silky Terrier,998
999,Smokey,LaPerm,999
1000,Coco,Exotic Shorthair,1000
1001,Smokey,Ojos Azules,1001
1002,Diesel,Swiss Mountain,1002
1003,Sam,Abyssinian,1003
1004,Millie,Khao Manee,1004
1005,Simba,Korat,1005
1006,Lucky,Maine Coon,1006
1007,Angel,Exotic Shorthair,1007
1008,Blue,Border Collie,1008
1009,Sasha,Golden Retriever,1009
1010,Dixie,Irish Wolfhound,1010
1011,Marley,Sussex Spaniel,1011
1012,Buddy,Pomeranian,1012
1013,Zeus,Dachshund,1013
1014,Cooper,Doberman,1014
1015,Tyson,Germanshepherd,1015
1016,Daisy,Kurilian Bobtail or Kuril Islands Bobtail,1016
1017,Tiger,Serrade petit,1017
1018,Lily,Turkish Van,1018
1019,Missy,Bombay,1019
1020,Daisy,Westhighland Terrier,1020
1021,Missy,Dragon Li,1021
1022,Lucky,Cyprus,1022
1023,Snickers,Bouvier,1023
1024,Oscar,English Sheepdog,1024
1025,Jasper,Balinese,1025
1026,Simba,Javanese,1026
1027,Abby,Cardigan Corgi,1027
1028,Snoopy,Walker Hound,1028
1029,Blue,Basenji,1029
1030,Ginger,Labrador,1030
1031,Molly,British Semipi-longhair,1031
1032,Lucy,Oriental Longhair,1032
1033,Diesel,Sussex Spaniel,1033
1034,Charlie,Turkish Angora,1034
1035,Sam,Snowshoe,1035
1036,Max,Ragdoll,1036
1037,Bella,Ukrainian Levkoy,1037
1038,Rosie,Chihuahua,1038
1039,Lily,Birman,1039
1040,Felix,Snowshoe,1040
1041,Roxy,Blood Hound,1041
1042,Smudge,Ojos Azules,1042
1043,Peanut,Rhodesian Ridgeback,1043
1044,Felix,Cheetoh,1044
1045,Bear,Italian Greyhound,1045
1046,Penny,Australian Terrier,1046
1047,Sam,Highlander,1047
1048,Cookie,Lhasa,1048
1049,Casey,Golden Retriever,1049
1050,Molly,Somali,1050
1051,Lucy,Russian Blue,1051
1052,Sadie,Sealyham Terrier,1052
1053,Honey,Malinois,1053
1054,Lily,Ragamuffin,1054
1055,Taz,Afghan Hound,1055
1056,Sugar,Pembroke,1056
1057,Oliver,Exotic Shorthair,1057
1058,Sandy,Brittany Spaniel,1058
1059,Lady,Welsh Spaniel,1059
1060,Blue,Border Terrier,1060
1061,Taz,Basenji,1061
1062,Shadow,Schipperke,1062
1063,Oscar,Siberian,1063
1064,Smudge,Korn Ja,1064
1065,Brutus,Welsh Spaniel,1065
1066,Jasmine,Bernese Mountain,1066
1067,Marley,Shetland Sheepdog,1067
1068,Millie,Brazilian Shorthair,1068
1069,Zeus,Chesapeake Retriever,1069
1070,Marley,Rat Terrier,1070
1071,Cody,Irish Wolfhound,1071
1072,Chloe,Burmese,1072
1073,Casey,Sealyham Terrier,1073
1074,Shadow,American Wirehair,1074
1075,Baxter,Afghan Hound,1075
1076,Milo,Aegean,1076
1077,Misty,Mexicanhairless,1077
1078,Bella,Groenendael,1078
1079,Max,Havana Brown,1079
1080,Daisy,Pomeranian,1080
1081,Oscar,Oriental Shorthair,1081
1082,Shadow,Korat,1082
1083,Simba,Korat,1083
1084,Sam,Siamese,1084
1085,Lucky,Korat,1085
1086,Rex,Cairn,1086
1087,Taz,Toy Terrier,1087
1088,Buster,Pomeranian,1088
1089,Missy,Egyptian Mau,1089
1090,Lucky,American Curl,1090
1091,Jasmine,Pug,1091
1092,Spike,Maltese,1092
1093,Molly,Bedlington Terrier,1093
1094,Bella,Munchkin,1094
1095,Simba,Munchkin,1095
1096,Jasper,Lykoi,1096
1097,Max,Australian Mist,1097
1098,Poppy,Serrade petit,1098
1099,Sooty,Persian (Modern Persian Cat),1099
1100,Coco,Ocicat,1100
1101,Ginger,Chow,1101
1102,Blue,Chihuahua,1102
1103,Sooty,Ukrainian Levkoy,1103
1104,Abby,Cocker Spaniel,1104
1105,Princess,German Pointer,1105
1106,Bear,Italian Greyhound,1106
1107,Cookie,Akita,1107
1108,Sooty,Suphalak,1108
1109,Max,British Longhair,1109
1110,Peanut,Pyrenees,1110
1111,Alfie,Napoleon,1111
1112,Lucy,Siamese,1112
1113,Misty,Persian (Traditional Persian Cat),1113
1114,Rocky,Chesapeake Retriever,1114
1115,Max,Minskin,1115
1116,Scooter,English Springer,1116
1117,Zoey,Coonhound,1117
1118,Tiger,Maine Coon,1118
1119,Sassy,Ibizan Hound,1119
1120,Smokey,Foldex Cat,1120
1121,Chloe,Foldex Cat,1121
1122,Poppy,Chartreux,1122
1123,Snoopy,Dingo,1123
1124,Molly,Oriental Shorthair,1124
1125,Chico,Norwich Terrier,1125
1126,Roxy,English Springer,1126
1127,Zeus,Golden Retriever,1127
1128,Sam,Himalayan or Colorpoint Persian,1128
1129,Sophie,Border Collie,1129
1130,Patches,Miniature Schnauzer,1130
1131,Roxie,Shihtzu,1131
1132,Daisy,British Longhair,1132
1133,Chloe,Napoleon,1133
1134,Shadow,Minskin,1134
1135,Lucky,Highlander,1135
1136,Cookie,Bull Mastiff,1136
1137,Lily,Korean Bobtail,1137
1138,Belle,Chow,1138
1139,Max,California Spangled,1139
1140,Coco,Abyssinian,1140
1141,Diesel,Miniature Pinscher,1141
1142,Sooty,British Semipi-longhair,1142
1143,Buddy,Swiss Mountain,1143
1144,Simba,Scottish Fold,1144
1145,Toby,Malamute,1145
1146,Maggie,Dachshund,1146
1147,Chloe,Chow,1147
1148,Tiger,Persian (Traditional Persian Cat),1148
1149,Blue,Miniature Poodle,1149
1150,Toby,Doberman,1150
1151,Lucky,Oriental Bicolor,1151
1152,Coco,Maine Coon,1152
1153,Charlie,Savannah,1153
1154,Lucky,Kurilian Bobtail,1154
1155,Chance,Brabancon,1155
1156,Smokey,Bengal,1156
1157,Smokey,Ragdoll,1157
1158,Poppy,Napoleon,1158
1159,Smudge,Australian Mist,1159
1160,Harley,Lhasa,1160
1161,Charlie,French Bulldog,1161
1162,Lucky,Norwegian Forest Cat,1162
1163,Tiger,Bambino,1163
1164,Smudge,Korat,1164
1165,Coco,Bouvier,1165
1166,Zoey,Doberman,1166
1167,Cody,Basset Hound,1167
1168,Milo,Kurilian Bobtail or Kuril Islands Bobtail,1168
1169,Sasha,Border Terrier,1169
1170,Smokey,Turkish Angora,1170
1171,Sassy,Papillon,1171
1172,Cocoa,Lhasa,1172
1173,Abby,Briard,1173
1174,Angel,Sphynx,1174
1175,Felix,Manx,1175
1176,Sam,Ibizan Hound,1176
1177,Jasper,Beagle,1177
1178,Smokey,Oriental Longhair,1178
1179,Missy,Ojos Azules,1179
1180,Chloe,Dragon Li,1180
1181,Poppy,Oregon Rex,1181
1182,Lily,Pixie-bob,1182
1183,Cookie,Scottish Deerhound,1183
1184,Gizmo,Pomeranian,1184
1185,Shadow,Cheetoh,1185
1186,Roxie,Affenpinscher,1186
1187,Zoey,Toy Terrier,1187
1188,Bailey,Chow,1188
1189,Simba,Minskin,1189
1190,Milo,Aegean,1190
1191,Alfie,Chantilly-Tiffany,1191
1192,Milo,LaPerm,1192
1193,Poppy,Havana Brown,1193
1194,Tiger,Manx,1194
1195,Charlie,Japanese Spaniel,1195
1196,Cooper,Bluetick,1196
1197,Millie,Persian (Modern Persian Cat),1197
1198,Alfie,European Shorthair,1198
1199,Sandy,Miniature Poodle,1199
1200,Pepper,Lakeland Terrier,1200
1201,Oliver,Korn Ja,1201
1202,Sooty,Cornish Rex,1202
1203,Smokey,Abyssinian,1203
1204,Lily,Blenheim Spaniel,1204
1205,Simba,Cheetoh,1205
1206,Bruno,Malamute,1206
1207,Lucy,Oriental Bicolor,1207
1208,Tucker,Vizsla,1208
1209,Sam,Suphalak,1209
1210,Tank,Kerryblue Terrier,1210
1211,Smokey,Tonkinese,1211
1212,Baby,Brittany Spaniel,1212
1213,Shadow,Kurilian Bobtail,1213
1214,Alfie,Australian Mist,1214
1215,Cocoa,English Springer,1215
1216,Sam,Maine Coon,1216
1217,Oscar,Border Terrier,1217
1218,Daisy,Maine Coon,1218
1219,Sammy,Giant Schnauzer,1219
1220,Bo,Shihtzu,1220
1221,Millie,Devon Rex,1221
1222,Chloe,Fox Terrier,1222
1223,Max,Foldex Cat,1223
1224,Rusty,Rottweiler,1224
1225,Smokey,Japanese Bobtail,1225
1226,Roxie,Irish Terrier,1226
1227,Snickers,Eskimo,1227
1228,Oliver,Toyger,1228
1229,Buddy,Shiba,1229
1230,Marley,Cocker Spaniel,1230
1231,Alfie,European Shorthair,1231
1232,Sasha,Blenheim Spaniel,1232
1233,Roxie,Doberman,1233
1234,Oscar,Malamute,1234
1235,Charlie,American Curl,1235
1236,Lily,Bull Mastiff,1236
1237,Bruno,Pekinese,1237
1238,Zoey,Golden Retriever,1238
1239,Sandy,Doberman,1239
1240,Coco,Nebelung,1240
1241,Harley,Coonhound,1241
1242,Dakota,Basenji,1242
1243,Sam,Oriental Bicolor,1243
1244,Tiger,Oregon Rex,1244
1245,Simba,British Shorthair,1245
1246,Smokey,Oregon Rex,1246
1247,Milo,Savannah,1247
1248,Jasper,Lhasa,1248
1249,Angel,Abyssinian,1249
1250,Smokey,Ukrainian Levkoy,1250
1251,Charlie,Korn Ja,1251
1252,Oreo,Shihtzu,1252
1253,Abby,Cairn,1253
1254,Alfie,Toyger,1254
1255,Molly,Akita,1255
1256,Jasmine,Clumber,1256
1257,Charlie,Nebelung,1257
1258,Zoey,Briard,1258
1259,Lily,Oriental Shorthair,1259
1260,Bella,Malamute,1260
1261,Taz,Whippet,1261
1262,Lady,Australian Terrier,1262
1263,Charlie,Wheaten Terrier,1263
1264,Shadow,Highlander,1264
1265,Rocky,Border Collie,1265
1266,Chloe,Shiba,1266
1267,Sugar,Labrador,1267
1268,Buster,Staffordshire Bullterrier,1268
1269,Felix,Oriental Longhair,1269
1270,Poppy,Foldex Cat,1270
1271,Riley,Doberman,1271
1272,Max,Kerryblue Terrier,1272
1273,Oliver,Abyssinian,1273
1274,Smokey,Oriental Bicolor,1274
1275,Pepper,Japanese Spaniel,1275
1276,Penny,Yorkshire Terrier,1276
1277,Simba,Foldex Cat,1277
1278,Murphy,Flatcoated Retriever,1278
1279,Missy,Standard Poodle,1279
1280,Jake,Vizsla,1280
1281,Smudge,Colorpoint Shorthair,1281
1282,Diamond,Patterdale Terrier,1282
1283,Belle,Afghan Hound,1283
1284,Millie,Sokoke,1284
1285,Max,Snowshoe,1285
1286,Oliver,Serengeti,1286
1287,Lucy,Bambino,1287
1288,Oscar,PerFold Cat (Experimental Breed - WCF),1288
1289,Chance,Doberman,1289
1290,Honey,Silky Terrier,1290
1291,Lexi,Clumber,1291
1292,Rascal,Bernese Mountain,1292
1293,Bella,Arabian Mau,1293
1294,Lily,Aegean,1294
1295,Teddy,Newfoundland,1295
1296,Diamond,Samoyed,1296
1297,Rusty,Ibizan Hound,1297
1298,Lola,African,1298
1299,Peanut,Briard,1299
1300,Sugar,Brittany Spaniel,1300
1301,Lady,Keeshond,1301
1302,Lily,Wheaten Terrier,1302
1303,Zoey,Bernese Mountain,1303
1304,Sam,Maine Coon,1304
1305,Oreo,Golden Retriever,1305
1306,Millie,American Shorthair,1306
1307,Angel,Lakeland Terrier,1307
1308,Missy,Irish Setter,1308
1309,Roxy,Walker Hound,1309
1310,Tiger,Turkish Angora,1310
1311,Patches,Basenji,1311
1312,Lily,Whippet,1312
1313,Jasper,Cheetoh,1313
1314,Zoey,Great Dane,1314
1315,Tiger,Munchkin,1315
1316,Max,Oriental Bicolor,1316
1317,Smokey,Arabian Mau,1317
1318,Misty,Devon Rex,1318
1319,Tiger,PerFold Cat (Experimental Breed - WCF),1319
1320,Coco,Brazilian Shorthair,1320
1321,Baby,American Terrier,1321
1322,Max,Persian (Traditional Persian Cat),1322
1323,Bella,Bengal,1323
1324,Daisy,Bengal,1324
1325,Brutus,Border Terrier,1325
1326,Oliver,Korean Bobtail,1326
1327,Penny,Silky Terrier,1327
1328,Angel,Egyptian Mau,1328
1329,Cookie,Pug,1329
1330,Buster,Shetland Sheepdog,1330
1331,Rusty,Blood Hound,1331
1332,Simba,Chantilly-Tiffany,1332
1333,Oliver,Himalayan or Colorpoint Persian,1333
1334,Belle,Malamute,1334
1335,Smokey,Oriental Longhair,1335
1336,Milo,Havana Brown,1336
1337,Cocoa,English Setter,1337
1338,Sasha,Shetland Sheepdog,1338
1339,Sooty,Siberian,1339
1340,Daisy,Korean Bobtail,1340
1341,Sugar,Toy Terrier,1341
1342,Sammy,Fox Terrier,1342
1343,Smokey,Russian White Black and Tabby,1343
1344,Dixie,Yorkshire Terrier,1344
1345,Milo,Cymric or Manx Longhair,1345
1346,Tiger,Oriental Longhair,1346
1347,Buddy,Bluetick,1347
1348,Alfie,Asian Semi-longhair,1348
1349,Oscar,Brazilian Shorthair,1349
1350,Shadow,Peterbald,1350
1351,Missy,Cornish Rex,1351
1352,Lady,Coonhound,1352
1353,Bella,Burmilla,1353
1354,Princess,Yorkshire Terrier,1354
1355,Shadow,Persian (Modern Persian Cat),1355
1356,Daisy,Mekong Bobtail,1356
1357,Oscar,Somali,1357
1358,Smokey,Turkish Angora,1358
1359,Cocoa,Sealyham Terrier,1359
1360,Bella,Chausie,1360
1361,Rocky,Stbernard,1361
1362,Brutus,Irish Spaniel,1362
1363,Jasmine,Schipperke,1363
1364,Misty,Tibetan Terrier,1364
1365,Cocoa,Standard Poodle,1365
1366,Teddy,Doberman,1366
1367,Cookie,Westhighland Terrier,1367
1368,Jasper,Giant Schnauzer,1368
1369,Sugar,French Bulldog,1369
1370,Oscar,Westhighland Terrier,1370
1371,Bruno,Pyrenees,1371
1372,Tiger,Munchkin,1372
1373,Millie,Dwarf cat or Dwelf,1373
1374,Missy,European Shorthair,1374
1375,Riley,English Hound,1375
1376,Shelby,Lakeland Terrier,1376
1377,Jasper,Exotic Shorthair,1377
1378,Blue,Patterdale Terrier,1378
1379,Felix,Cornish Rex,1379
1380,Charlie,Kurilian Bobtail or Kuril Islands Bobtail,1380
1381,Scooter,Chesapeake Retriever,1381
1382,Jasper,Arabian Mau,1382
1383,Coco,Sphynx,1383
1384,Max,European Shorthair,1384
1385,Molly,Minskin,1385
1386,Charlie,Birman,1386
1387,Charlie,Kurilian Bobtail or Kuril Islands Bobtail,1387
1388,Millie,Highlander,1388
1389,Oscar,Curly Retriever,1389
1390,Lexi,Shihtzu,1390
1391,Angel,Korean Bobtail,1391
1392,Bo,Standard Poodle,1392
1393,Milo,Dragon Li,1393
1394,Poppy,Sokoke,1394
1395,Dakota,Tibetan Terrier,1395
1396,Rocky,Lhasa,1396
1397,Precious,Blood Hound,1397
1398,Diamond,Maltese,1398
1399,Lucy,Aegean,1399
1400,Max,Schipperke,1400
1401,Tiger,Pixie-bob,1401
1402,Riley,Miniature Schnauzer,1402
1403,Lexi,Japanese Spaniel,1403
1404,Zoey,Basset Hound,1404
1405,Baxter,Scottish Terrier,1405
1406,Felix,British Longhair,1406
1407,Lucky,Selkirk Rex,1407
1408,Max,Javanese,1408
1409,Alfie,Kurilian Bobtail or Kuril Islands Bobtail,1409
1410,Diamond,Afghan Hound,1410
1411,Lady,English Setter,1411
1412,Baxter,Cairn,1412
1413,Missy,Sealyham Terrier,1413
1414,Shadow,Aegean,1414
1415,Harley,Australian Terrier,1415
1416,Brutus,Shihtzu,1416
1417,Buster,Papillon,1417
1418,Diesel,English Hound,1418
1419,Millie,Manx,1419
1420,Coco,Dwarf cat or Dwelf,1420
1421,Snoopy,Staffordshire Bullterrier,1421
1422,Chloe,Donskoy or Don Sphynx,1422
1423,Casey,English Hound,1423
1424,Rex,Border Terrier,1424
1425,Misty,Javanese,1425
1426,Missy,Javanese,1426
1427,Angel,Tonkinese,1427
1428,Sasha,Scottish Deerhound,1428
1429,Oscar,Asian Semi-longhair,1429
1430,Lucy,Pixie-bob,1430
1431,Daisy,Birman,1431
1432,Daisy,Keeshond,1432
1433,Charlie,Ragamuffin,1433
1434,Tyson,Yorkshire Terrier,1434
1435,Sam,PerFold Cat (Experimental Breed - WCF),1435
1436,Roxy,Blenheim Spaniel,1436
1437,Molly,Ocicat,1437
1438,Lucy,Brazilian Shorthair,1438
1439,Sam,Cheetoh,1439
1440,Max,Coonhound,1440
1441,Poppy,Egyptian Mau,1441
1442,Poppy,Singapura,1442
1443,Sparky,Samoyed,1443
1444,Oscar,English Springer,1444
1445,Dakota,Border Collie,1445
1446,Max,California Spangled,1446
1447,Missy,Chausie,1447
1448,Bear,Saluki,1448
1449,Smudge,Oriental Shorthair,1449
1450,Jack,Dhole,1450
1451,Zoey,Tibetan Terrier,1451
1452,Lilly,Italian Greyhound,1452
1453,Felix,Persian (Traditional Persian Cat),1453
1454,Penny,Basset Hound,1454
1455,Honey,Tibetan Terrier,1455
1456,Bo,Eskimo,1456
1457,Toby,Brittany Spaniel,1457
1458,Spike,Labrador,1458
1459,Molly,Burmilla,1459
1460,Shadow,Raas,1460
1461,Daisy,Blenheim Spaniel,1461
1462,Sasha,Leonberg,1462
1463,Oscar,Bengal,1463
1464,Rusty,American Terrier,1464
1465,Teddy,Newfoundland,1465
1466,Daisy,Cornish Rex,1466
1467,Bear,African,1467
1468,Chloe,European Shorthair,1468
1469,Misty,Burmese,1469
1470,Rascal,Miniature Pinscher,1470
1471,Alfie,Ojos Azules,1471
1472,Felix,American Wirehair,1472
1473,Felix,Sphynx,1473
1474,Blue,Blood Hound,1474
1475,Oliver,Oriental Bicolor,1475
1476,Misty,Himalayan or Colorpoint Persian,1476
1477,Tucker,Norfolk Terrier,1477
1478,Jack,Gordon Setter,1478
1479,Smokey,Toyger,1479
1480,Dixie,Germanshepherd,1480
1481,Lexi,Scottish Terrier,1481
1482,Chance,Fox Terrier,1482
1483,Baby,Eskimo,1483
1484,Cookie,Great Dane,1484
1485,Zoey,Akita,1485
1486,Sam,Ragamuffin,1486
1487,Diamond,Toy Terrier,1487
1488,Baby,Groenendael,1488
1489,Milo,Oriental Bicolor,1489
1490,Lucy,Malamute,1490
1491,Dixie,Toy Terrier,1491
1492,Smudge,Thai,1492
1493,Mia,Vizsla,1493
1494,Chloe,Himalayan or Colorpoint Persian,1494
1495,Pepper,Pekinese,1495
1496,Annie,Malinois,1496
1497,Lady,Yorkshire Terrier,1497
1498,Poppy,British Shorthair,1498
1499,Angel,Korat,1499
1500,Harley,Staffordshire Bullterrier,1500
1501,Chico,Akita,1501
1502,Rosie,Weimaraner,1502
1503,Coco,Cymric or Manx Longhair,1503
1504,Felix,Maine Coon,1504
1505,Honey,Brabancon,1505
1506,Chico,Chihuahua,1506
1507,Lilly,Wheaten Terrier,1507
1508,Spike,Kerryblue Terrier,1508
1509,Lucky,Australian Terrier,1509
1510,Lily,Japanese Bobtail,1510
1511,Daisy,Curly Retriever,1511
1512,Harvey,Gordon Setter,1512
1513,Coco,Oregon Rex,1513
1514,Oscar,American Curl,1514
1515,Sooty,Russian Blue,1515
1516,Lucy,Thai,1516
1517,Belle,Lakeland Terrier,1517
1518,Ginger,Chow,1518
1519,Zoey,Walker Hound,1519
1520,Millie,American Wirehair,1520
1521,Sam,Highlander,1521
1522,Snickers,Boston Bulldog,1522
1523,Tiger,Persian (Traditional Persian Cat),1523
1524,Coco,Cyprus,1524
1525,Shadow,Pug,1525
1526,Jasmine,Coonhound,1526
1527,Diesel,Flatcoated Retriever,1527
1528,Smudge,Aegean,1528
1529,Casey,Leonberg,1529
1530,Lily,English Sheepdog,1530
1531,Milo,Korat,1531
1532,Lilly,Basset Hound,1532
1533,Tiger,LaPerm,1533
1534,Tank,Standard Poodle,1534
1535,Teddy,Golden Retriever,1535
1536,Angel,Bombay,1536
1537,Lucky,Siamese,1537
1538,Sophie,Saluki,1538
1539,Lucky,Snowshoe,1539
1540,Lily,Chartreux,1540
1541,Sooty,Bambino,1541
1542,Riley,Toy Terrier,1542
1543,Dixie,Rhodesian Ridgeback,1543
1544,Charlie,Savannah,1544
1545,Ruby,Dingo,1545
1546,Shadow,Burmese,1546
1547,Harvey,Kelpie,1547
1548,Alfie,LaPerm,1548
1549,Charlie,Chantilly-Tiffany,1549
1550,Tyson,Curly Retriever,1550
1551,Tiger,Persian (Modern Persian Cat),1551
1552,Oscar,Dwarf cat or Dwelf,1552
1553,Alfie,Peterbald,1553
1554,Casey,Norfolk Terrier,1554
1555,Oliver,Cheetoh,1555
1556,Felix,Kurilian Bobtail,1556
1557,Bella,Australian Mist,1557
1558,Coco,Siberian,1558
1559,Simba,Munchkin,1559
1560,Coco,Savannah,1560
1561,Coco,Affenpinscher,1561
1562,Ginger,French Bulldog,1562
1563,Chloe,Bouvier,1563
1564,Missy,American Curl,1564
1565,Lucy,Tonkinese,1565
1566,Belle,Boxer,1566
1567,Lucky,Balinese,1567
1568,Shadow,Blenheim Spaniel,1568
1569,Shadow,California Spangled,1569
1570,Coco,Devon Rex,1570
1571,Missy,American Wirehair,1571
1572,Charlie,Akita,1572
1573,Simba,Aegean,1573
1574,Oliver,German Rex,1574
1575,Daisy,Labrador,1575
1576,Bella,Chantilly-Tiffany,1576
1577,Daisy,Birman,1577
1578,Poppy,Kurilian Bobtail,1578
1579,Poppy,Ukrainian Levkoy,1579
1580,Dixie,Leonberg,1580
1581,Sandy,Tibetan Mastiff,1581
1582,Millie,Serrade petit,1582
1583,Lucy,Lakeland Terrier,1583
1584,Sandy,Pekinese,1584
1585,Bella,Minskin,1585
1586,Jack,Gordon Setter,1586
1587,Bella,Korat,1587
1588,Jasper,British Shorthair,1588
1589,Abby,Tibetan Terrier,1589
1590,Max,Shiba,1590
1591,Sparky,Swiss Mountain,1591
1592,Tiger,Ojos Azules,1592
1593,Bruno,Samoyed,1593
1594,Daisy,Patterdale Terrier,1594
1595,Jake,Sealyham Terrier,1595
1596,Zoey,Scottish Terrier,1596
1597,Sooty,Singapura,1597
1598,Shadow,Serrade petit,1598
1599,Ginger,Mexicanhairless,1599
1600,Max,Peterbald,1600
1601,Buster,Standard Poodle,1601
1602,Tank,Blenheim Spaniel,1602
1603,Annie,Malinois,1603
1604,Chloe,Affenpinscher,1604
1605,Simba,Brazilian Shorthair,1605
1606,Lily,Colorpoint Shorthair,1606
1607,Charlie,Raas,1607
1608,Simba,Singapura,1608
1609,Charlie,Raas,1609
1610,Tiger,Tonkinese,1610
1611,Coco,Javanese,1611
1612,Poppy,Munchkin,1612
1613,Sophie,Boston Bulldog,1613
1614,Luna,Scottish Deerhound,1614
1615,Lilly,Akita,1615
1616,Baxter,Chow,1616
1617,Patches,Brittany Spaniel,1617
1618,Murphy,Beagle,1618
1619,Rascal,Eskimo,1619
1620,Lucy,American Shorthair,1620
1621,Sooty,Scottish Fold,1621
1622,Oscar,American Shorthair,1622
1623,Oliver,Cyprus,1623
1624,Charlie,Serengeti,1624
1625,Dixie,Bernese Mountain,1625
1626,Jack,Walker Hound,1626
1627,Misty,Siberian,1627
1628,Tank,Sealyham Terrier,1628
1629,Snickers,Cocker Spaniel,1629
